name,날짜,상대,결과,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,avg,출루,장타,OPS,투구,avLI,RE24,WPA
김강민,05-12,@LG,L 5:9,1,CF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.222,0.3,0.222,0.522,12,0.8,-1.14,-0.077
김강민,05-13,@LG,L 2:14,5,PH,True,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.364,0.3,0.664,2,0.0,0.28,0.0
김강민,05-14,@LG,L 2:3,2,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.273,0.333,0.273,0.606,5,3.3,-0.6,-0.14
김강민,05-15,NC,L 2:6,1,PR,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.308,0.25,0.558,2,1.32,-0.43,-0.074
김강민,05-16,NC,L 1:2,1,CF,True,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.313,0.353,0.313,0.665,19,1.78,-0.15,-0.089
김강민,05-17,NC,L 5:11,6,CF,True,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.263,0.3,0.263,0.563,10,1.16,-1.7,-0.156
김강민,05-19,@키움,L 6:11,1,CF,True,5,1,2,0,0,1,5,3,0,0,0,0,0,1,0,0,0,0.292,0.32,0.417,0.737,18,1.0,1.63,0.098
김강민,05-20,@키움,W 5:3,1,CF,True,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.259,0.286,0.37,0.656,13,1.1,-0.9,-0.084
김강민,05-21,@키움,L 8:9,3,CF,True,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.241,0.267,0.345,0.611,5,1.2,-0.52,-0.06
김강민,05-22,KIA,L 1:2,1,CF,True,4,1,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0.242,0.265,0.364,0.628,14,1.32,0.91,0.107
김강민,05-23,KIA,L 3:8,2,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.257,0.353,0.61,7,2.33,-0.63,-0.07
김강민,05-24,KIA,W 4:3,6,CF,True,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.216,0.237,0.324,0.561,16,1.46,-0.63,-0.112
김강민,05-26,@두산,L 4:6,2,CF,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.211,0.231,0.316,0.547,4,0.49,-0.26,-0.013
김강민,05-27,@두산,L 2:4,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.225,0.308,0.533,2,1.5,-0.26,-0.038
김강민,05-30,한화,W 9:3,2,PH,True,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.225,0.262,0.325,0.587,11,0.4,0.8,0.03
김강민,05-31,한화,W 6:4,1,CF,True,2,1,1,1,0,0,2,1,1,0,2,0,0,1,0,0,1,0.238,0.298,0.357,0.655,25,1.14,1.15,0.139
김강민,06-03,@NC,L 6:8,1,CF,True,5,1,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0.234,0.288,0.404,0.693,19,0.71,0.89,0.11
김강민,06-04,@NC,L 0:10,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.283,0.396,0.679,5,0.0,-0.12,0.0
김강민,06-05,삼성,W 4:1,5,PR,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.229,0.283,0.396,0.679,2,0.8,-0.23,-0.007
김강민,06-06,삼성,W 6:4,1,CF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.212,0.263,0.365,0.629,14,0.45,-0.96,-0.045
김강민,06-07,삼성,L 0:3,5,CF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.263,0.365,0.629,0,0.0,0.0,0.0
김강민,06-09,@LG,W 5:3,1,PH,True,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.222,0.271,0.37,0.642,8,1.86,0.22,0.047
김강민,06-11,@LG,L 3:4,1,CF,True,4,1,3,0,0,1,6,2,0,0,1,0,0,0,0,0,0,0.259,0.313,0.448,0.761,17,1.68,2.39,0.197
김강민,06-12,KIA,L 3:6,1,CF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.242,0.294,0.419,0.713,15,1.05,-1.1,-0.106
김강민,06-13,KIA,L 1:2,9,PR,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0.294,0.419,0.713,0,0.0,0.0,0.0
김강민,06-14,KIA,W 4:3,1,CF,True,4,0,1,1,0,0,2,2,0,0,0,0,0,2,0,0,0,0.242,0.292,0.424,0.716,15,0.95,1.12,0.142
김강민,06-16,KT,L 5:6,6,CF,True,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.229,0.286,0.4,0.686,17,1.75,-0.56,-0.047
김강민,06-17,KT,L 4:6,6,CF,True,3,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0.233,0.296,0.397,0.694,18,1.73,-0.35,0.041
김강민,06-18,KT,L 3:5,6,CF,True,4,1,2,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0.247,0.306,0.442,0.747,19,1.32,0.28,0.0
김강민,06-19,@키움,L 1:2,5,CF,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.302,0.436,0.738,6,0.78,-0.21,-0.003
김강민,06-20,@키움,L 3:9,1,CF,True,5,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.241,0.297,0.422,0.718,19,1.12,-0.45,-0.035
김강민,06-21,@키움,L 2:7,1,CF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.284,0.402,0.687,12,0.57,-0.42,-0.03
김강민,06-25,두산,L 6:14,6,CF,True,4,1,2,0,1,1,7,3,0,0,0,0,0,0,1,0,0,0.242,0.293,0.462,0.754,16,1.03,2.09,0.226
김강민,06-25,두산,W 7:0,6,CF,True,5,1,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0.26,0.308,0.469,0.776,12,0.33,0.44,0.002
김강민,06-26,LG,W 7:0,6,CF,True,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.255,0.315,0.459,0.774,14,0.3,-0.81,0.04
김강민,06-27,LG,L 0:3,6,CF,True,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.315,0.45,0.765,12,1.43,-0.12,-0.041
김강민,06-28,LG,L 0:4,1,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.313,0.446,0.758,4,1.38,-0.32,-0.034
김강민,06-30,@삼성,L 1:4,6,CF,True,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.25,0.313,0.442,0.755,9,1.34,-0.7,-0.083
김강민,07-02,@삼성,L 2:6,6,CF,True,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.25,0.311,0.435,0.746,16,1.37,-0.96,-0.118
김강민,07-03,@롯데,W 7:4,2,CF,True,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.257,0.317,0.44,0.757,6,0.14,0.13,0.004
김강민,07-04,@롯데,L 4:10,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0.314,0.436,0.75,5,0.87,-0.82,-0.024
김강민,07-05,@롯데,W 6:3,2,CF,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.252,0.311,0.432,0.744,4,0.13,-0.25,-0.004
김강민,07-07,NC,L 4:5,2,CF,True,5,1,3,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0.267,0.323,0.448,0.771,16,2.46,0.86,0.148
김강민,07-08,NC,W 3:2,2,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.32,0.444,0.765,2,0.85,-0.54,-0.023
김강민,07-09,NC,L 2:8,2,CF,True,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.258,0.318,0.433,0.752,20,0.98,-0.54,-0.03
김강민,07-10,@한화,L 5:6,9,PR,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0.316,0.43,0.746,2,0.75,-0.38,-0.017
김강민,07-11,@한화,W 5:3,7,CF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.248,0.307,0.416,0.723,15,1.22,-0.35,-0.023
김강민,07-13,@한화,L 2:4,7,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.304,0.413,0.717,7,1.5,-0.26,-0.038
김강민,07-14,@두산,W 12:7,7,PH,True,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.25,0.307,0.414,0.721,4,0.12,0.47,0.008
김강민,07-15,@두산,L 2:7,7,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.305,0.411,0.716,2,0.87,-0.82,-0.024
김강민,07-17,키움,W 12:9,6,CF,True,3,1,2,0,0,0,2,3,0,0,1,0,0,0,0,0,1,0.258,0.315,0.417,0.732,20,1.73,2.03,0.151
김강민,07-19,키움,W 4:3,7,CF,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.309,0.407,0.716,24,0.85,-0.62,-0.064
김강민,07-21,롯데,W 8:7,7,PH,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.305,0.401,0.706,5,1.27,-0.52,-0.064
김강민,07-24,@한화,W 7:4,7,CF,True,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0.241,0.297,0.39,0.687,17,0.71,-1.55,-0.083
김강민,07-26,@한화,W 7:4,6,PH,True,3,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.25,0.304,0.396,0.7,11,1.15,0.43,0.112
김강민,07-27,@한화,D 5:5,1,CF,True,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.253,0.311,0.397,0.708,12,1.29,0.26,0.036
김강민,07-28,LG,L 7:24,4,PH,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.253,0.315,0.397,0.712,3,0.0,0.13,0.0
김강민,07-29,LG,L 6:11,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.313,0.395,0.707,5,0.02,-0.12,-0.001
김강민,07-30,LG,L 1:9,2,CF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.313,0.395,0.707,0,0.0,0.0,0.0
김강민,07-31,@KT,L 1:11,7,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.311,0.392,0.703,2,0.0,-0.26,0.0
김강민,08-01,@KT,L 0:11,7,CF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.243,0.304,0.382,0.685,15,0.12,-2.42,-0.011
김강민,08-07,삼성,L 0:2,5,CF,True,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.247,0.306,0.39,0.695,3,1.95,0.36,0.026
김강민,08-08,삼성,W 4:2,6,CF,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.302,0.385,0.687,5,0.7,-0.51,-0.037
김강민,08-11,@KT,L 1:6,7,CF,True,3,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.245,0.307,0.384,0.69,22,0.84,0.69,0.088
김강민,08-12,@KT,W 11:2,7,PR,True,2,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0.248,0.309,0.385,0.694,8,0.24,1.05,-0.011
김강민,08-13,@KT,W 10:6,6,CF,True,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.245,0.306,0.38,0.686,7,0.21,-0.95,-0.013
김강민,08-14,@KIA,L 6:7,6,CF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.245,0.306,0.38,0.686,1,0.21,-0.23,-0.002
김강민,08-15,@KIA,L 3:10,2,CF,True,4,1,3,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0.257,0.315,0.395,0.71,11,0.89,1.52,0.16
김강민,08-16,@KIA,L 5:8,6,CF,True,4,1,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.263,0.319,0.404,0.723,13,0.61,0.57,0.009
김강민,08-18,한화,W 9:3,6,CF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.319,0.404,0.723,0,0.0,0.0,0.0
김강민,08-19,한화,W 26:6,6,CF,True,3,3,2,0,0,1,5,5,0,0,1,0,0,0,0,0,0,0.27,0.328,0.425,0.753,18,0.85,4.11,0.348
김강민,08-21,삼성,W 8:6,4,PR,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.328,0.425,0.753,0,0.0,0.0,0.0
김강민,08-22,두산,L 1:8,1,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0.326,0.423,0.749,2,0.03,-0.26,-0.001
김강민,08-25,@롯데,W 10:8,4,PR,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0.326,0.423,0.749,0,0.0,0.0,0.0
김강민,08-27,KIA,W 10:4,2,CF,True,1,1,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0.273,0.33,0.443,0.773,4,0.24,2.48,0.024
김강민,08-28,KIA,L 8:11,6,CF,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.271,0.332,0.441,0.772,5,0.97,-0.08,0.02
김강민,08-30,@NC,L 4:7,6,CF,True,3,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.272,0.335,0.444,0.779,14,0.78,0.27,0.035
김강민,09-04,@KT,L 2:10,6,CF,True,3,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.273,0.338,0.443,0.781,18,0.5,0.61,-0.018
김강민,09-04,@KT,L 5:7,5,CF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.338,0.443,0.781,0,0.0,0.0,0.0
김강민,09-06,@두산,L 0:10,6,CF,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.335,0.438,0.773,7,0.29,-0.3,-0.015
김강민,09-08,키움,L 15:16,2,CF,True,5,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0.268,0.335,0.432,0.766,20,1.06,0.62,0.04
김강민,09-09,키움,L 4:13,7,CF,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.266,0.332,0.427,0.759,10,1.26,-0.9,-0.082
김강민,09-10,@한화,W 5:1,5,PR,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.329,0.423,0.751,3,0.15,-0.44,-0.007
김강민,09-11,@한화,W 4:3,7,CF,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.327,0.421,0.748,8,0.66,-0.26,-0.016
김강민,09-12,롯데,W 2:1,7,CF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.327,0.421,0.748,0,0.0,0.0,0.0
김강민,09-13,롯데,W 3:1,7,CF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.327,0.421,0.748,0,0.0,0.0,0.0
김강민,09-15,@KIA,W 16:1,1,CF,True,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.265,0.33,0.423,0.754,4,0.0,0.4,0.0
김강민,09-16,@KIA,W 7:6,6,CF,True,3,0,2,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0.271,0.341,0.427,0.768,17,2.06,2.11,0.217
김강민,09-17,NC,L 0:3,5,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27,0.339,0.425,0.764,6,0.5,-0.18,-0.013
김강민,09-18,NC,L 5:9,1,PH,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.336,0.421,0.757,6,1.12,-0.57,-0.055
김강민,09-19,KT,L 0:5,1,CF,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.266,0.335,0.419,0.754,5,3.05,-0.38,-0.069
김강민,09-20,KT,L 2:10,6,CF,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.262,0.33,0.413,0.743,14,1.71,-0.16,-0.053
김강민,09-22,@LG,L 2:7,6,CF,True,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.258,0.326,0.407,0.733,14,0.51,-0.48,-0.038
김강민,09-23,@LG,L 2:6,6,CF,True,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.259,0.326,0.406,0.732,7,0.85,-0.59,-0.056
김강민,09-24,@키움,L 1:6,7,CF,True,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.257,0.326,0.402,0.728,16,0.96,-0.27,-0.022
김강민,09-25,@키움,W 8:6,6,CF,True,3,1,1,0,0,0,1,0,2,0,1,0,1,1,0,1,0,0.258,0.329,0.401,0.73,11,1.71,0.79,0.138
김강민,09-26,@삼성,L 2:8,6,CF,True,4,1,2,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0.262,0.332,0.416,0.748,14,1.52,-0.05,0.037
김강민,09-27,@삼성,W 12:1,6,CF,True,4,2,3,1,0,2,10,5,0,0,1,0,0,0,0,0,0,0.271,0.341,0.453,0.795,16,0.38,4.48,0.078
김강민,09-29,@NC,L 0:3,5,CF,True,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.271,0.34,0.45,0.79,9,1.03,-0.44,-0.034
김강민,09-30,@NC,L 3:12,3,CF,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.337,0.446,0.783,6,0.24,-0.23,-0.012
김강민,10-01,@NC,L 2:10,5,CF,True,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.265,0.333,0.44,0.774,11,0.9,-0.17,0.003
김강민,10-02,키움,L 5:12,5,CF,True,4,1,2,1,0,1,6,3,0,0,0,0,0,0,0,0,0,0.269,0.336,0.458,0.794,7,1.42,1.97,0.164
김강민,10-03,키움,W 9:3,6,CF,True,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.267,0.336,0.454,0.79,20,0.39,0.01,-0.017
김강민,10-04,키움,W 6:0,6,CF,True,3,1,1,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0.267,0.338,0.457,0.795,13,1.39,0.01,0.012
김강민,10-06,두산,L 4:9,6,CF,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.267,0.337,0.453,0.79,8,1.47,-0.62,-0.119
김강민,10-07,두산,W 5:4,5,CF,True,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.265,0.339,0.45,0.789,21,0.93,0.13,-0.018
김강민,10-08,두산,L 0:10,5,CF,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.338,0.448,0.786,3,1.62,-0.47,-0.042
김강민,10-10,@KIA,W 2:1,5,CF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.26,0.333,0.441,0.774,14,1.79,-1.66,-0.169
김강민,10-11,@KIA,W 9:5,7,CF,True,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.258,0.33,0.435,0.765,16,1.82,-0.31,-0.014
김강민,10-13,@삼성,W 7:3,6,CF,True,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.258,0.329,0.432,0.761,15,0.85,1.35,0.151
김강민,10-14,@삼성,L 1:2,6,CF,True,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.261,0.331,0.433,0.764,17,1.39,-0.19,0.016
김강민,10-15,@삼성,W 10:3,6,CF,True,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.265,0.333,0.434,0.767,14,0.58,0.41,0.016
김강민,10-16,KT,W 7:1,7,CF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.261,0.329,0.428,0.757,18,0.69,-2.3,-0.088
김강민,10-17,KT,L 4:6,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.328,0.426,0.754,7,3.63,-0.63,-0.108
김강민,10-18,KT,L 5:7,6,CF,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0.325,0.421,0.746,7,1.33,-1.25,-0.106
김강민,10-20,삼성,L 2:12,1,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.256,0.324,0.42,0.744,4,0.39,-0.57,-0.015
김강민,10-21,롯데,W 11:3,1,CF,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0.323,0.418,0.741,2,0.0,-0.26,0.0
김강민,10-22,롯데,W 9:8,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.254,0.322,0.417,0.739,6,3.23,-0.47,-0.083
김강민,10-23,롯데,L 0:3,6,CF,True,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.252,0.321,0.413,0.733,16,1.03,-0.22,-0.031
김강민,10-30,LG,W 3:2,6,CF,True,3,1,1,0,0,1,4,1,0,0,1,0,0,2,0,0,0,0.253,0.323,0.422,0.745,14,0.59,1.1,0.124
고종욱,05-05,한화,L 0:3,2,LF,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,13,0.59,-0.41,-0.044
고종욱,05-06,한화,W 5:2,2,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,3,0.11,-0.26,-0.003
고종욱,05-07,한화,L 4:8,2,DH,True,5,0,1,0,1,0,3,2,0,0,0,0,0,2,0,0,0,0.2,0.2,0.4,0.6,20,0.98,0.5,-0.103
고종욱,05-08,@롯데,L 8:9,2,LF,True,4,0,2,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0.286,0.286,0.571,0.857,12,0.59,1.04,0.106
고종욱,05-10,@롯데,L 0:4,2,DH,True,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.222,0.222,0.444,0.667,12,0.93,-1.21,-0.132
고종욱,05-12,@LG,L 5:9,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0.211,0.421,0.632,9,0.16,-0.26,-0.004
고종욱,05-13,@LG,L 2:14,2,LF,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,6,0.62,-0.18,-0.015
고종욱,06-12,KIA,L 3:6,9,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19,0.19,0.381,0.571,3,1.83,-0.25,-0.052
고종욱,06-13,KIA,L 1:2,2,DH,True,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0.36,0.56,18,1.51,-0.16,-0.074
고종욱,06-14,KIA,W 4:3,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.192,0.192,0.346,0.538,7,0.53,-0.26,-0.014
고종욱,06-16,KT,L 5:6,2,DH,True,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.2,0.226,0.333,0.559,17,1.45,-0.14,-0.038
고종욱,06-17,KT,L 4:6,2,DH,True,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.229,0.25,0.343,0.593,15,0.91,0.2,0.06
고종욱,06-18,KT,L 3:5,2,DH,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.231,0.25,0.333,0.583,10,0.84,-1.14,-0.095
고종욱,06-19,@키움,L 1:2,2,DH,True,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.233,0.25,0.326,0.576,17,1.37,0.19,0.187
고종욱,06-20,@키움,L 3:9,5,DH,True,4,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.255,0.271,0.34,0.611,12,1.59,0.48,0.057
고종욱,06-21,@키움,L 2:7,7,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.265,0.333,0.599,3,0.02,-0.12,0.0
고종욱,06-23,두산,L 2:9,1,DH,True,5,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.245,0.259,0.321,0.58,20,0.66,-1.1,-0.078
고종욱,06-25,두산,L 6:14,5,PH,True,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.255,0.268,0.327,0.595,7,0.25,-0.4,-0.014
고종욱,06-25,두산,W 7:0,5,DH,True,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.246,0.271,0.316,0.587,17,0.54,-0.35,-0.024
고종욱,06-26,LG,W 7:0,5,PH,True,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.259,0.283,0.328,0.611,4,0.04,1.0,0.002
고종욱,06-27,LG,L 0:3,5,DH,True,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.246,0.281,0.311,0.593,23,1.41,-0.77,-0.101
고종욱,06-28,LG,L 0:4,5,DH,True,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.246,0.279,0.308,0.587,17,0.88,-0.36,-0.026
고종욱,06-30,@삼성,L 1:4,4,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0.275,0.303,0.578,5,0.75,-0.26,-0.019
고종욱,07-01,@삼성,L 1:7,6,LF,True,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.235,0.278,0.294,0.572,18,0.6,-0.41,0.001
고종욱,07-02,@삼성,L 2:6,2,LF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.222,0.263,0.278,0.541,14,1.66,-1.29,-0.173
고종욱,07-17,키움,W 12:9,7,LF,True,5,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0.221,0.259,0.273,0.532,13,1.38,-0.67,-0.056
고종욱,07-18,키움,L 1:4,7,DH,True,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.213,0.259,0.263,0.521,19,1.07,-0.47,-0.022
고종욱,07-19,키움,W 4:3,6,LF,True,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.205,0.25,0.253,0.503,10,0.84,-0.63,-0.064
고종욱,07-21,롯데,W 8:7,7,LF,True,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.212,0.256,0.259,0.514,9,0.88,0.04,0.001
고종욱,07-24,@한화,W 7:4,6,PR,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.256,0.259,0.514,0,0.54,0.0,0.0
고종욱,07-26,@한화,W 7:4,1,LF,True,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.213,0.255,0.258,0.514,18,1.44,-0.35,-0.026
고종욱,07-27,@한화,D 5:5,7,PR,True,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.209,0.25,0.253,0.503,8,2.27,-0.89,-0.169
고종욱,07-28,LG,L 7:24,7,LF,True,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.211,0.25,0.253,0.503,12,0.84,0.11,0.051
고종욱,07-30,LG,L 1:9,4,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.248,0.25,0.498,1,0.02,-0.26,-0.001
